3783 14124
1020 1620 1
1020 1622 1
1020 1592 1
1020 2419 1
1020 2420 1
1020 2421 1
1020 2422 1
1020 2423 1
1020 2424 1
1020 2425 1
815 1020 1
1020 2426 1
1020 2427 1
1020 1593 1
885 1020 -1
516 1172 1
516 1173 1
516 1447 1
245 516 1
516 572 1
516 541 1
259 516 1
516 775 1
516 1239 1
9 516 1
516 707 1
516 623 1
516 1365 1
222 516 1
516 823 1
516 2214 1
516 599 1
516 796 1
516 571 1
237 516 1
260 516 1
516 854 1
516 1700 1
263 516 1
516 1216 1
343 516 1
272 516 1
516 622 1
516 618 1
516 1132 1
516 2003 1
516 840 1
516 957 1
516 547 1
516 882 1
516 1954 1
516 2428 1
645 2429 1
645 812 1
134 645 1
645 1388 1
645 1033 1
645 736 1
645 1076 1
645 1229 1
645 664 1
645 1669 1
645 1815 1
645 1230 1
645 870 1
645 1146 1
541 645 1
645 915 1
645 1836 1
645 2430 1
645 2431 1
645 1840 1
645 972 1
645 1817 1
645 659 1
645 2432 1
645 1984 1
645 895 1
75 645 1
645 2303 1
645 885 -1
1135 1700 1
585 1700 1
583 1700 1
1612 1700 1
1700 1704 1
1700 1715 1
1700 1708 1
1698 1700 1
605 1700 1
1179 1700 1
1700 1703 1
56 1700 1
1700 1706 1
584 1700 1
1575 1700 1
1700 2433 1
805 1700 1
21 1700 1
1424 1700 1
83 1700 1
628 1700 1
1623 1700 1
1700 1713 1
1700 1709 1
158 1700 1
1700 1701 1
540 1700 1
1700 1735 1
1576 1700 1
1700 1702 1
1700 1739 1
753 1700 1
141 1700 1
843 1700 1
262 1700 1
1700 1714 1
1700 2086 1
519 1700 1
575 1700 1
1700 2434 1
549 1700 1
1700 1792 1
1700 2435 1
1700 2436 1
1700 1768 1
1700 2437 1
1700 2438 1
1700 2439 1
1700 2440 1
1700 2441 1
1700 1928 1
1700 2442 -1
1388 1700 -1
1134 1700 -1
521 638 1
51 638 1
638 1937 1
557 638 1
638 1894 1
638 2443 1
638 641 1
592 638 1
638 915 1
638 1052 1
628 638 1
638 1673 1
638 1950 1
15 638 1
621 638 1
132 638 1
618 638 1
638 1870 1
141 638 1
638 2444 1
138 638 1
638 2255 1
638 2445 1
638 2446 1
638 1418 1
638 2447 1
638 686 1
561 638 1
638 934 1
638 2448 1
389 638 1
638 2449 1
638 1360 1
638 2450 1
638 2451 1
638 2452 1
638 1835 1
546 638 1
515 638 1
638 2453 1
522 638 1
638 1952 1
638 1832 1
638 2259 1
638 885 -1
638 2454 -1
638 925 -1
522 857 1
522 790 1
522 1819 1
522 2000 1
522 1460 1
522 2455 1
521 522 1
245 522 1
522 588 1
522 547 1
522 628 1
522 1196 1
522 1413 1
522 2456 1
522 2457 1
522 626 1
522 575 1
522 525 1
522 1403 1
522 2062 1
522 1851 1
522 1179 1
522 1927 1
198 522 1
373 522 1
522 1207 1
522 2290 1
522 2458 1
522 2459 1
134 522 -1
270 1409 1
21 270 1
270 1447 1
270 521 1
270 1482 1
270 1673 1
270 1671 1
15 270 1
270 2460 1
270 1025 1
270 2461 1
270 1360 1
270 830 1
206 270 1
270 794 1
9 270 1
270 801 1
270 2462 1
226 270 1
270 2463 1
270 775 1
270 690 1
270 1471 1
270 572 1
270 954 1
270 636 1
270 822 1
270 283 1
270 1456 1
122 270 1
270 1035 1
270 1543 1
270 1328 1
270 628 1
270 843 1
132 270 1
270 591 1
270 556 1
270 670 1
270 338 1
270 2464 1
270 339 1
270 1676 1
270 1909 1
258 2465 1
258 1627 1
258 708 1
245 258 1
258 2466 1
226 258 1
258 2467 1
258 1323 1
258 1319 1
258 2468 1
258 1622 1
258 541 1
258 1043 1
258 1625 1
258 2469 1
258 1645 1
258 1620 1
258 2470 1
258 2276 1
258 2471 1
205 258 1
258 1613 1
258 2472 1
258 1597 1
258 2473 1
258 2278 1
258 2474 1
258 1569 1
258 623 1
258 785 -1
258 278 1
258 2475 1
258 1250 -1
258 1251 -1
258 1252 -1
258 1253 -1
258 1240 -1
258 1440 -1
258 885 -1
258 1159 -1
1482 1949 1
590 1482 1
1482 2128 1
763 1482 1
1179 1482 1
299 1482 1
1223 1482 1
1482 1513 1
1039 1482 1
1235 1482 1
127 1482 1
627 1482 1
116 1482 1
306 1482 1
1482 1936 1
521 1482 1
1482 2463 1
308 1482 1
478 1482 1
1482 2223 1
1482 2476 1
1326 1482 1
122 1482 1
303 1482 1
1198 1482 1
1482 1661 1
1482 2012 1
1482 2127 1
525 1482 1
1482 2477 1
14 1482 1
1482 2478 1
374 1482 1
272 1482 1
305 1482 1
284 1482 1
1321 1482 1
1482 2479 1
1284 1482 1
1482 2098 1
848 1482 1
1482 2058 1
677 1482 1
1482 2480 1
1482 2481 1
475 1482 1
1482 2482 1
988 1482 1
1482 2483 1
319 1482 1
84 1482 1
628 1482 1
1482 2484 1
1482 2485 1
15 1482 1
1482 2486 1
1196 1482 1
1482 1563 1
1482 1691 1
130 1482 1
1482 1927 1
1365 1482 -1
1482 2087 -1
1482 1556 1
135 1482 1
1482 2487 1
1482 2488 1
628 1612 1
628 1154 1
628 1328 1
588 628 1
628 1179 1
575 628 1
628 1329 1
628 1533 1
628 1232 1
135 628 1
116 628 1
605 628 1
83 628 1
628 1526 1
628 1319 1
592 628 1
598 628 1
306 628 1
534 628 1
628 2489 1
627 628 1
137 628 1
628 2309 1
628 2128 1
628 1189 1
130 628 1
591 628 1
628 823 1
628 1239 1
262 628 -1
628 1714 1
272 628 1
628 1419 1
628 1660 -1
134 628 -1
628 1435 -1
110 226 1
110 1872 1
110 2490 1
110 2491 1
110 1877 1
110 1019 1
110 1323 1
110 936 1
110 2229 1
110 2162 1
110 2492 1
110 1899 1
110 2493 1
110 453 1
110 2134 1
110 2133 1
110 2127 1
356 726 1
85 356 1
40 356 1
239 356 1
356 1395 1
356 832 1
356 1449 1
356 1423 1
356 2297 1
356 1206 1
196 356 1
356 2494 1
356 2495 1
356 2204 1
356 621 1
356 2496 1
356 560 1
356 2497 1
175 356 1
89 356 1
356 806 1
356 1049 1
356 423 1
186 356 1
356 2498 1
356 692 1
356 364 1
51 356 1
356 2499 1
356 797 1
356 1308 1
356 392 1
356 1416 1
356 2500 1
356 2292 1
356 569 1
356 1231 -1
356 2203 1
356 2501 1
245 571 1
571 729 1
43 571 1
571 1027 1
571 711 1
571 771 1
571 572 1
571 2502 1
571 626 1
130 571 1
571 1513 1
571 710 1
571 733 1
571 766 1
571 1038 1
571 1120 1
571 2503 1
571 1387 1
9 571 1
259 571 1
571 726 1
571 862 1
571 1523 1
571 770 1
571 749 1
525 571 1
141 571 1
265 571 1
571 775 1
571 869 1
571 741 1
255 571 1
205 571 1
571 870 1
118 571 1
571 1920 1
571 707 1
541 571 1
571 1132 1
571 800 1
571 2008 1
571 585 -1
571 676 -1
239 571 1
571 2504 1
571 1131 1
571 758 -1
571 879 -1
571 885 -1
571 2505 -1
545 885 1
545 2506 1
545 2507 1
531 545 1
545 2508 1
545 2509 1
545 632 1
545 2510 1
545 2511 1
545 889 1
76 545 1
545 607 1
545 1424 1
545 2512 1
545 908 1
545 578 1
545 995 1
532 545 1
545 2513 1
545 1990 1
137 1361 1
137 1941 1
137 1855 1
137 2284 1
49 137 1
137 933 1
137 553 1
9 137 1
137 572 1
137 1039 1
137 690 1
137 848 1
137 954 1
137 1223 1
132 137 1
137 575 1
15 137 1
137 1399 1
137 1401 1
137 1492 1
137 386 1
137 1423 1
137 983 1
137 826 1
137 1499 1
137 2514 1
137 1418 1
137 2343 1
137 2292 1
137 967 1
137 2316 1
137 2515 1
386 2516 1
386 2517 1
386 2518 1
386 2519 1
386 2520 1
386 1107 1
386 525 1
386 2521 1
386 2190 1
386 556 1
386 1743 1
386 2522 1
386 2523 1
386 1930 1
386 2524 1
386 1361 1
386 621 1
386 1950 1
386 915 1
386 635 1
386 2525 1
386 1159 1
386 2526 1
386 2527 1
386 690 -1
386 1360 1
386 2528 1
386 2529 1
621 1423 1
621 2234 1
621 1361 1
14 621 1
141 621 1
621 2530 1
621 957 1
621 2531 1
410 621 1
12 621 1
541 621 1
366 621 1
596 621 1
621 1369 1
621 1094 1
621 1832 1
621 931 1
382 621 1
621 889 1
621 2532 1
621 2313 1
621 2058 1
621 1942 1
621 1743 1
621 1858 1
621 1870 1
621 2533 1
621 1159 1
621 693 1
592 621 1
284 1361 1
1361 2304 1
116 1361 1
598 1361 1
84 1361 1
1361 2534 1
1234 1361 1
374 1361 1
1361 2099 1
1361 2305 1
1361 1808 1
1361 2535 1
68 1361 1
823 1361 1
922 1361 1
1321 1361 1
1361 1535 1
1361 2477 1
1284 1361 1
1361 2536 1
1361 1470 1
14 1361 1
283 1361 1
292 1361 1
590 1361 1
627 1361 1
797 1361 1
1361 2219 1
338 1361 1
1361 2537 1
1361 2027 1
1361 2538 1
1361 2290 1
1361 1942 1
175 1361 1
1361 2539 1
51 1361 1
1361 2313 1
370 1361 1
1361 1946 1
379 1361 1
1361 2187 1
1361 2540 1
1361 1443 1
534 1361 1
525 556 1
556 1855 1
556 2541 1
556 1922 1
556 2542 1
556 592 1
556 2543 1
556 1869 1
556 2220 1
556 1893 1
556 1107 1
556 2544 1
556 2545 1
556 1459 1
556 1897 1
556 2546 1
556 2547 1
556 2548 1
556 2549 1
556 2550 1
556 2551 1
556 1548 1
556 2552 1
556 2553 1
508 556 1
556 962 1
556 1880 1
556 1404 1
556 2554 1
556 1439 1
556 2198 1
556 557 1
556 2555 1
132 556 1
556 2556 1
556 907 1
374 556 1
556 2557 1
556 1549 1
556 2558 1
556 2559 1
556 2534 1
556 2191 1
556 2560 1
556 1946 1
556 2561 1
556 1684 1
556 856 1
556 2562 1
556 1094 1
556 2563 1
556 1001 1
556 2564 1
556 2565 1
556 2566 1
556 1832 1
556 2055 1
141 556 1
556 2567 1
515 1807 1
1807 2160 1
288 1807 1
1807 2129 1
262 1807 1
584 1807 1
1094 1807 1
1807 2568 1
83 1807 1
1714 1807 1
588 1807 1
568 1807 1
1388 1807 1
839 1807 1
103 1807 1
1807 2569 1
1389 1807 1
1189 1807 1
876 1807 1
279 1807 1
283 1807 1
1727 1807 1
163 1807 1
1807 2570 1
306 1807 1
693 1807 1
1807 2406 1
1807 2571 1
1252 1807 -1
1253 1807 -1
885 1807 -1
706 753 1
190 753 1
193 753 1
753 2572 1
86 753 1
736 753 1
100 753 1
753 1312 1
753 1063 1
753 1365 1
715 753 1
738 753 1
753 2573 1
753 1418 1
753 1010 1
610 753 1
753 2574 1
99 753 1
692 753 1
753 1024 1
753 1569 1
753 2575 1
753 1461 1
721 753 1
550 753 1
753 1188 1
196 753 1
753 1463 1
753 1582 1
1027 1082 1
186 1027 1
832 1027 1
16 1027 1
729 1027 1
1018 1027 1
785 1027 1
239 1027 1
1027 1187 1
1027 2384 1
222 1027 1
1027 1862 1
1027 2576 1
263 1027 1
1027 1576 1
770 1027 1
514 1027 1
1027 1056 1
1027 1249 1
1027 1185 1
1027 1070 1
1026 1027 1
1027 1075 1
1027 2577 1
771 1027 1
40 1027 1
1027 2578 1
9 1027 1
1027 1315 1
692 1027 1
1027 1193 1
585 1027 -1
626 711 1
541 626 1
530 626 1
626 1319 1
626 865 1
626 1240 1
626 1406 1
626 758 1
554 626 1
626 1612 1
245 626 1
626 1407 1
626 2350 1
623 626 1
575 626 1
626 1032 1
626 2579 1
63 626 1
626 1505 1
626 707 1
626 1460 1
626 1207 1
626 627 1
626 2580 1
626 1513 1
626 1244 1
122 626 1
626 1245 1
626 1561 1
132 626 1
316 626 1
626 702 1
626 1284 -1
626 885 -1
134 626 -1
915 2581 1
915 1160 1
551 915 1
915 2220 1
561 915 1
915 2114 1
915 2241 1
915 2496 1
51 915 1
598 915 1
656 915 1
915 977 1
518 915 1
915 2529 1
886 915 1
915 2314 1
915 1743 1
915 2316 1
392 915 1
895 915 1
915 2582 1
915 2583 1
915 2528 1
915 2515 1
915 943 1
915 1277 1
915 972 1
915 2584 1
915 2206 1
512 915 1
915 938 1
651 915 1
597 915 1
915 2585 1
915 2151 1
915 945 1
915 948 1
915 1840 1
915 2514 1
915 2586 1
569 915 1
690 915 -1
679 915 1
572 840 1
154 572 1
155 572 1
572 710 1
572 795 1
572 2587 1
185 572 1
572 1009 1
572 832 1
572 785 1
514 572 1
90 572 1
572 781 1
12 572 1
546 572 1
262 572 1
572 1698 1
572 653 1
572 1701 1
572 770 1
572 1070 1
61 572 1
40 572 1
572 1736 1
572 1511 1
572 2588 1
572 610 1
572 2158 1
21 572 1
549 572 1
572 711 1
572 617 1
572 1505 1
572 813 1
572 714 1
84 572 1
572 2104 1
572 1222 1
572 1328 1
7 572 1
541 572 1
554 572 1
525 572 1
572 623 1
572 1472 1
572 2589 1
572 598 1
572 1297 1
572 1706 -1
540 572 -1
572 1746 -1
572 585 -1
572 1960 -1
239 572 -1
572 1513 1
572 612 1
572 676 1
9 572 1
99 572 1
572 2119 1
572 2590 1
572 1080 1
572 1265 1
572 707 1
572 1229 1
572 1004 -1
572 870 -1
572 789 -1
572 1082 -1
572 1214 -1
572 1250 -1
572 1251 -1
572 1252 -1
572 1253 -1
572 1440 -1
572 885 -1
1135 1702 1
1702 1745 1
585 1702 1
1698 1702 1
605 1702 1
1702 1709 1
1179 1702 1
1702 1703 1
1702 1706 1
584 1702 1
56 1702 1
21 1702 1
1702 1708 1
514 1702 1
1702 1746 1
583 1702 1
1702 1737 1
1702 1724 1
1702 1730 1
1702 1713 1
158 1702 1
1701 1702 1
1702 1735 1
1702 1736 1
1702 1739 1
1702 1747 1
1702 2591 1
1702 2592 1
1702 1729 1
1702 1710 1
1699 1702 1
1702 2593 1
1702 2594 1
1702 2595 1
1702 2441 1
1702 2596 1
1702 1796 1
675 1702 -1
618 1702 -1
1702 2597 -1
1702 1805 -1
1702 1804 -1
1702 1785 -1
702 1702 -1
21 1580 1
21 1424 1
21 584 1
21 81 1
21 185 1
21 2598 1
21 1120 1
21 1135 1
21 2222 1
21 1041 1
21 95 1
21 587 1
21 186 1
21 1735 1
21 1009 1
21 1706 1
21 1179 1
21 586 1
21 1265 1
21 2599 1
21 2600 1
21 799 1
21 124 1
21 1049 1
21 771 1
21 1387 1
21 23 1
21 175 1
21 1315 1
21 637 1
21 2601 1
21 2120 1
21 2602 1
21 614 1
21 2603 1
21 832 1
21 2124 1
21 929 1
21 1322 1
21 232 1
21 56 1
21 1792 1
21 1513 1
21 1297 1
21 575 -1
21 265 -1
21 262 -1
21 1134 -1
21 702 -1
21 1026 -1
21 2604 -1
21 1381 -1
770 2605 1
770 780 1
770 1973 1
770 1278 1
770 785 1
592 770 1
770 1044 1
245 770 1
770 832 1
610 770 1
770 1186 1
770 1285 1
770 2606 1
770 1588 1
226 770 1
770 1032 1
770 1214 1
263 770 1
313 770 1
770 2607 1
770 2579 -1
770 2608 1
618 770 1
514 770 1
685 770 1
770 1265 1
707 770 1
728 770 1
9 770 1
770 1079 -1
770 1363 -1
770 2609 -1
702 770 -1
530 770 -1
770 1380 -1
541 770 -1
12 1930 1
12 452 1
12 232 1
8 12 1
12 1217 1
12 97 1
12 888 1
12 1423 1
12 2610 1
12 138 1
12 2611 1
12 245 1
12 2612 1
12 823 1
12 34 1
12 1689 1
12 1022 1
12 1100 1
12 175 1
12 343 1
12 2099 1
12 384 1
12 1870 1
12 1904 1
12 1207 1
12 374 1
12 2613 1
12 1849 1
12 105 1
12 2614 1
12 2615 1
12 2616 1
12 2057 1
12 2617 1
12 2618 1
12 906 1
12 1809 1
12 1443 -1
12 2619 1
12 2620 -1
374 2377 1
374 857 1
374 618 1
374 1443 1
374 2343 1
374 969 1
374 1107 1
374 692 1
138 374 1
374 848 1
374 869 1
232 374 1
175 374 1
374 823 1
374 1193 1
374 573 1
374 839 1
374 1022 1
306 374 1
374 700 1
374 636 1
374 2558 1
374 889 1
374 2621 1
374 1870 1
374 1423 1
374 2523 1
374 949 1
374 862 -1
374 541 -1
374 2454 -1
240 535 1
535 1429 1
49 535 1
535 2622 1
535 578 1
76 535 1
75 535 1
535 538 1
535 2150 1
56 535 1
535 2623 1
535 2624 1
535 2625 1
535 1741 1
535 602 1
535 697 1
532 535 1
535 2626 1
535 699 1
535 675 1
707 736 1
24 707 1
707 2511 1
93 707 1
707 1062 1
617 707 1
653 707 1
707 2627 1
9 707 1
707 711 1
707 1120 1
707 1070 1
23 707 1
707 824 1
707 825 1
226 707 1
203 707 1
707 2396 1
707 2103 1
707 821 1
707 710 1
707 811 1
255 707 1
707 1035 1
707 870 1
707 2628 1
541 707 1
707 1328 1
707 1177 1
707 2629 1
707 1456 1
70 707 1
222 707 -1
707 772 1
707 2630 1
707 2631 1
707 1423 1
707 2632 1
707 906 -1
617 1010 1
617 688 1
192 617 1
9 617 1
617 1576 1
617 785 1
617 1285 1
617 1052 1
222 617 1
617 1070 1
610 617 1
617 1068 1
617 1025 1
617 1165 1
617 2633 1
186 617 1
617 813 1
617 763 1
617 820 1
617 1206 1
196 617 1
124 617 1
617 832 1
617 726 1
617 1365 1
617 2634 1
617 988 -1
617 1786 1
617 1014 1
617 2635 1
617 2636 1
617 2637 -1
617 1286 -1
617 2638 -1
541 617 -1
1698 1739 1
1703 1739 1
605 1739 1
1135 1739 1
1705 1739 1
262 1739 1
1709 1739 1
1179 1739 1
1565 1739 1
81 1739 1
585 1739 1
1724 1739 1
540 1739 1
56 1739 1
1708 1739 1
1739 1746 1
1713 1739 1
1710 1739 1
1576 1739 1
1725 1739 1
1739 1796 1
1699 1739 1
583 1739 1
1612 1739 1
1706 1739 1
514 1739 1
9 2639 1
9 1024 1
9 1120 1
9 222 1
9 1399 1
9 59 1
9 534 1
9 1132 1
9 1044 1
9 162 1
9 585 1
9 1461 1
9 1280 1
9 549 1
9 255 1
9 811 1
9 854 1
9 263 1
9 1526 1
9 954 1
9 2640 1
9 2641 1
9 2336 1
9 2335 1
9 81 1
9 1009 1
9 840 1
9 2642 1
9 530 1
9 1912 1
9 1920 1
9 1186 1
9 775 1
9 2643 1
9 1701 1
9 1248 1
9 615 1
9 515 1
9 2598 1
9 1956 1
9 1231 1
9 1483 1
9 587 1
9 844 1
9 541 1
9 832 1
9 733 1
9 2001 1
9 2644 1
9 1472 1
9 801 1
9 1191 1
9 863 1
9 714 1
9 118 1
9 2008 1
9 1214 1
9 114 1
9 1659 1
9 785 -1
9 688 -1
9 618 -1
9 637 -1
9 2119 -1
9 885 -1
9 1253 -1
9 1251 -1
9 1250 -1
9 2239 -1
9 676 1
9 865 1
9 2645 1
9 1215 1
9 736 1
9 175 1
9 2646 1
9 452 1
9 2647 1
9 690 1
9 2299 1
9 1135 1
9 988 1
9 685 1
9 800 1
9 2648 -1
9 710 -1
4 9 -1
9 1528 -1
9 2649 -1
9 245 -1
9 1660 -1
9 1252 -1
9 1268 -1
9 2650 -1
9 1240 -1
9 2002 -1
81 718 1
81 785 1
81 1705 1
81 585 1
56 81 1
81 1723 1
81 1070 1
81 1612 1
81 809 1
81 1576 1
81 1720 1
81 2384 1
81 1729 1
81 2651 1
81 771 1
81 2652 1
81 262 1
81 1424 1
81 154 1
81 540 1
16 81 1
81 583 1
81 2653 1
81 1724 1
81 1736 1
81 1733 1
81 2654 1
81 1793 1
81 733 1
81 2396 1
81 1582 1
81 612 1
81 2655 1
81 1713 1
81 688 1
81 2438 1
81 584 1
81 2656 1
81 605 1
81 758 -1
525 640 1
525 1447 1
525 2657 1
525 1049 1
525 2658 1
525 800 1
525 1409 1
525 2659 1
525 736 1
525 775 1
196 525 1
525 811 1
525 955 1
525 1475 1
525 2660 1
525 1401 1
132 525 1
351 525 1
525 591 1
525 1308 1
355 525 1
525 2661 1
525 541 1
525 944 1
525 2662 1
525 2663 -1
1179 1750 1
605 1179 1
1179 1612 1
583 1179 1
56 1179 1
1179 1706 1
585 1179 1
1179 2664 1
1179 1703 1
1179 2131 1
584 1179 1
530 1179 1
591 1179 1
1179 1729 1
1179 1709 1
158 1179 1
540 1179 1
1179 1704 1
1179 1725 1
1179 1543 1
1179 1244 1
1179 1239 1
1179 1746 1
1179 1699 1
1179 1710 1
514 1179 1
1179 1793 1
1179 1966 1
569 885 1
569 1388 1
569 2586 1
569 1973 1
569 676 1
569 1623 1
569 1858 1
569 664 1
397 569 1
569 1424 1
569 2507 1
569 2665 1
569 2139 1
569 618 1
569 965 1
569 1154 1
569 2666 1
559 569 1
569 702 1
151 569 1
569 1655 1
569 948 1
528 569 1
569 989 1
569 2667 1
569 653 1
569 794 -1
569 970 1
569 680 1
569 2668 1
569 2669 1
569 1096 1
569 2670 1
569 598 1
857 2671 1
857 1327 1
541 857 1
575 857 1
857 1081 1
857 2672 1
762 857 1
857 1188 1
245 857 1
857 1220 1
857 1229 1
134 857 1
857 2673 1
857 947 1
857 2674 1
857 1320 1
857 885 -1
885 1819 1
49 1819 1
951 1819 1
1819 2675 1
926 1819 1
1149 1819 1
1612 1819 1
575 1819 1
1812 1819 1
1496 1819 1
1418 1819 1
900 1819 1
1123 1819 1
1701 1819 1
870 1819 1
1819 2533 1
361 1819 1
389 1819 1
1819 2113 1
693 1819 1
989 1819 1
1447 2676 1
1447 2677 1
1447 2678 1
1447 2679 1
1447 2680 1
754 1447 1
127 1447 1
825 1447 1
1447 2074 1
128 1447 1
561 1447 1
1447 2681 1
1447 1950 1
1447 2682 1
925 1447 1
1447 1686 1
1447 2683 1
710 1447 1
1447 2583 1
648 1447 1
390 1447 1
979 1447 1
1254 1447 -1
1443 1447 -1
1447 2459 1
832 1447 1
1447 2684 -1
541 710 1
710 1511 1
710 1312 1
710 1461 1
710 1194 1
710 1239 1
710 1018 1
155 710 1
710 771 1
710 785 1
710 1070 1
40 710 1
710 1048 1
710 2685 1
710 1099 1
690 710 1
710 758 1
268 710 1
524 710 1
130 710 1
710 2686 1
710 1532 1
710 1308 1
710 1100 1
14 710 1
710 1261 1
710 813 1
1135 2687 1
1135 1701 1
1135 1713 1
1135 1706 1
1135 1612 1
585 1135 1
1135 1698 1
1135 1709 1
1135 1745 1
1135 1708 1
1135 1711 1
583 1135 1
1135 1724 1
1135 1725 1
605 1135 1
1135 1424 1
1135 1729 1
158 1135 1
1135 2131 1
805 1135 1
1135 1565 1
1135 1722 1
1135 1719 1
540 1135 1
1135 1735 1
1135 1736 1
167 1135 1
1135 2688 1
1135 2689 1
262 1135 -1
1135 1703 1
1135 1751 1
1135 2690 1
1135 1752 1
1135 1760 1
1135 1798 1
1135 2691 1
1135 1716 1
1135 1526 1
1135 2692 1
1135 1201 1
1135 1576 1
1135 1720 1
1135 1623 1
584 1135 1
134 1135 -1
618 1135 -1
1135 1804 -1
530 1135 -1
1033 1135 -1
832 1135 -1
702 1135 -1
736 870 1
736 1041 1
172 736 1
40 736 1
514 736 1
736 2598 1
610 736 1
736 1399 1
736 825 1
736 785 1
175 736 1
736 2384 1
736 2297 1
736 2693 1
19 736 1
736 2123 1
16 736 1
736 771 1
423 736 1
736 806 1
736 1052 1
736 1078 1
736 1574 1
736 808 1
736 1558 1
587 736 1
736 1231 1
360 736 -1
530 736 -1
736 1095 -1
736 1101 -1
594 598 1
598 1049 1
598 1303 1
598 886 1
147 598 1
598 761 1
598 1858 1
598 657 1
598 2150 1
237 598 1
598 889 1
598 2463 1
114 598 1
245 598 1
598 1321 1
283 598 1
598 623 1
598 1472 1
573 598 1
598 2694 1
598 1981 1
552 598 1
598 1849 1
598 1488 1
175 598 1
598 2343 1
598 2226 1
598 1316 1
598 938 1
598 2461 1
598 1445 1
598 2371 1
557 598 1
598 1277 1
598 897 1
598 1815 1
598 896 -1
554 566 1
554 1239 1
554 1326 1
554 764 1
554 758 1
228 554 1
554 1389 1
554 557 1
259 554 1
554 2695 1
554 869 1
554 1674 1
554 840 1
554 2696 1
554 959 1
554 1119 1
554 1328 1
554 951 1
554 1403 1
554 2296 1
534 1438 1
534 1426 1
534 1188 1
534 590 1
534 2697 1
534 2698 1
534 656 1
534 2699 1
534 676 1
534 1360 1
534 830 1
534 618 1
319 534 1
534 2489 1
534 2700 1
534 2701 1
508 534 1
534 790 1
534 2702 1
534 2703 1
534 657 1
534 1992 1
534 561 1
198 534 1
534 1967 1
534 1395 1
561 641 1
561 2305 1
561 1812 1
561 2089 1
561 673 1
561 1981 1
561 2704 1
561 2705 1
561 2461 1
561 904 1
561 1884 1
561 2057 1
561 1496 1
561 2706 1
561 593 1
561 2707 1
561 1933 1
561 2708 1
561 2343 1
561 979 1
561 2709 1
560 561 1
561 2710 1
561 2152 1
561 1277 1
561 2698 1
75 561 1
403 561 1
518 561 1
561 690 -1
561 2059 1
561 1260 1
561 886 1
561 987 1
1035 2350 1
1035 1809 1
1035 1428 1
1035 1971 1
1035 2711 1
1035 1355 1
346 1035 1
889 1035 1
843 1035 1
951 1035 1
676 1035 1
84 1035 1
1035 1120 1
1035 1070 1
1035 1185 1
222 1035 1
1035 1231 1
1035 2712 1
1035 2713 1
34 1035 1
451 1035 1
1035 1284 1
1035 2398 1
688 1524 1
688 2502 1
688 711 1
688 1044 1
688 729 1
688 2131 1
688 1185 1
688 1804 1
688 2336 1
688 1070 1
615 688 1
688 2714 1
688 752 1
688 785 1
688 777 -1
512 688 -1
688 1250 -1
688 1251 -1
688 1252 -1
688 1253 -1
688 885 -1
688 2715 -1
43 1329 1
43 1110 1
43 541 1
43 244 1
43 259 1
43 288 1
43 758 1
43 245 1
43 248 1
43 114 1
43 2716 1
43 260 1
43 269 1
43 769 1
43 1240 1
51 537 1
49 51 1
51 616 1
51 768 1
51 676 1
51 2717 1
51 578 1
51 1033 1
51 541 1
51 1858 1
51 141 1
51 528 1
51 607 1
51 618 1
51 615 1
51 778 1
51 175 1
51 620 1
51 2718 1
51 1424 -1
51 521 -1
51 681 -1
51 1845 1
51 657 1
51 1326 1
51 602 1
51 693 1
51 1360 1
51 1660 -1
51 134 -1
605 1612 1
605 1706 1
56 605 1
605 1746 1
605 2597 1
583 605 1
605 1698 1
605 1748 1
605 1703 1
584 605 1
605 1708 1
605 2719 1
605 1724 1
605 1729 1
605 1745 1
605 1730 1
158 605 1
585 605 1
605 1701 1
605 2131 1
540 605 1
605 2720 1
605 1736 1
605 1737 1
605 2440 1
605 1576 1
546 605 -1
605 1699 1
605 1781 1
605 1710 1
514 605 1
605 2721 1
605 1799 1
605 2722 1
605 2723 1
605 2724 1
605 1231 1
605 2725 1
605 1309 1
605 2726 1
605 1747 1
605 1794 1
605 2689 1
605 2727 -1
605 1773 -1
605 1317 -1
605 618 -1
605 675 -1
605 1804 -1
196 771 1
196 2087 1
196 692 1
196 1014 1
196 1281 1
196 2728 1
196 2729 1
196 730 1
118 196 1
40 196 1
196 587 1
184 196 1
196 1312 1
196 1116 1
196 2730 1
141 196 1
124 196 1
196 1011 1
196 2119 1
196 553 1
196 815 1
196 722 1
196 1212 1
196 854 1
196 2403 1
196 429 1
196 1552 1
196 816 1
196 2394 1
196 763 1
196 795 1
196 1049 1
259 2084 1
259 1068 1
259 423 1
259 2033 1
259 1584 1
259 812 1
259 524 1
259 733 1
259 1047 1
259 2102 1
190 259 1
259 2402 1
118 259 1
222 259 1
259 1551 1
259 2731 1
259 1127 1
259 260 1
259 845 1
259 1281 1
193 259 1
259 879 1
259 854 1
259 758 1
259 2732 1
232 259 1
259 541 1
124 259 1
259 262 1
259 1910 -1
259 2733 1
259 456 1
259 885 -1
306 1229 1
306 1515 1
272 306 1
306 2734 1
306 2735 1
306 1881 1
305 306 1
135 306 1
306 1615 1
306 1240 1
283 306 1
291 306 1
306 2736 1
306 2086 1
306 1022 1
306 1476 1
306 1193 1
306 1236 1
163 306 1
306 2477 1
306 2737 1
306 1477 1
306 700 1
306 324 1
306 2738 1
306 629 1
296 306 1
306 2107 1
306 2739 1
306 1261 1
127 306 1
